date_time,heart_zone_id,total_minutes
2023-11-27T12:30,FAT_BURN,1
2023-11-27T12:31,FAT_BURN,1
2023-11-27T12:32,FAT_BURN,1
2023-11-27T12:33,FAT_BURN,1
2023-11-27T12:34,FAT_BURN,1
2023-11-27T12:35,FAT_BURN,1
2023-11-27T13:04,FAT_BURN,1
2023-11-27T13:05,FAT_BURN,1
2023-11-27T13:06,CARDIO,2
2023-11-27T13:07,FAT_BURN,1
2023-11-27T13:08,FAT_BURN,1
2023-11-27T14:27,FAT_BURN,1
2023-11-27T14:28,FAT_BURN,1
2023-11-27T14:29,FAT_BURN,1
2023-11-27T14:30,FAT_BURN,1
2023-11-27T14:56,FAT_BURN,1
2023-11-27T14:57,FAT_BURN,1
2023-11-27T15:00,FAT_BURN,1
2023-11-27T15:01,FAT_BURN,1
2023-11-27T15:02,FAT_BURN,1
2023-11-27T15:03,FAT_BURN,1
2023-11-27T15:04,FAT_BURN,1
2023-11-29T12:34,FAT_BURN,1
2023-11-29T12:35,FAT_BURN,1
2023-11-29T12:36,FAT_BURN,1
2023-11-29T12:37,FAT_BURN,1
2023-11-29T12:38,FAT_BURN,1
2023-11-29T12:39,FAT_BURN,1
2023-11-29T13:05,FAT_BURN,1
2023-11-29T13:06,FAT_BURN,1
2023-11-29T13:07,FAT_BURN,1
2023-11-29T13:08,FAT_BURN,1
2023-11-29T13:09,FAT_BURN,1
2023-11-29T14:16,FAT_BURN,1
2023-11-29T14:17,CARDIO,2
2023-11-29T14:18,FAT_BURN,1
2023-11-29T14:19,CARDIO,2
2023-11-29T14:20,FAT_BURN,1
2023-11-29T14:41,FAT_BURN,1
2023-11-29T14:42,FAT_BURN,1
2023-11-29T14:44,FAT_BURN,1
2023-11-29T14:45,FAT_BURN,1
2023-11-29T14:46,FAT_BURN,1
2023-11-29T14:47,FAT_BURN,1
2023-11-29T14:48,FAT_BURN,1
2023-11-29T14:49,FAT_BURN,1
2023-11-29T14:50,FAT_BURN,1
2023-11-29T14:51,FAT_BURN,1
